dsb_sense_id|slownet_synset_id
45680|eng-30-00108773-b
8228662|eng-30-00108773-b
8282243|eng-30-00109328-b
8282244|eng-30-00109328-b
43195|eng-30-00110533-b
46376|eng-30-00110533-b
8281598|eng-30-00110815-b
46376|eng-30-00110815-b
80512|eng-30-00112312-n
81024|eng-30-00112312-n
8281840|eng-30-00112843-b
8281842|eng-30-00112843-b
46377|eng-30-00112843-b
8281841|eng-30-00112843-b
8282446|eng-30-00112843-b
46381|eng-30-00112843-b
8281843|eng-30-00112843-b
8282443|eng-30-00112843-b
8280044|eng-30-00113082-b
8280045|eng-30-00113082-b
8269640|eng-30-00114454-a
8269641|eng-30-00114454-a
8269642|eng-30-00114454-a
96537|eng-30-00115292-n
96531|eng-30-00115292-n
8269645|eng-30-00115494-a
8269651|eng-30-00115494-a
8281973|eng-30-00115554-b
8281975|eng-30-00115554-b
8269645|eng-30-00115777-a
8269650|eng-30-00115777-a
8269647|eng-30-00115777-a
8269650|eng-30-00116245-a
8269641|eng-30-00116245-a
8272957|eng-30-00116245-a
8269647|eng-30-00116245-a
8269644|eng-30-00116245-a
8269679|eng-30-00116744-a
8272928|eng-30-00116744-a
8272957|eng-30-00116940-a
8269647|eng-30-00116940-a
8280677|eng-30-00117082-b
8280054|eng-30-00117082-b
844|eng-30-00117346-v
8258045|eng-30-00117346-v
8258500|eng-30-00117346-v
8423|eng-30-00117346-v
43274|eng-30-00117372-b
40887|eng-30-00117372-b
43876|eng-30-00117620-b
100629|eng-30-00117620-b
8257628|eng-30-00117985-v
8257636|eng-30-00117985-v
3397|eng-30-00117985-v
4414|eng-30-00117985-v
8257638|eng-30-00117985-v
8257630|eng-30-00117985-v
6594|eng-30-00117985-v
8200260|eng-30-00117985-v
8270657|eng-30-00118567-a
8269340|eng-30-00118567-a
8285516|eng-30-00118733-n
50645|eng-30-00118733-n
8285517|eng-30-00118733-n
65343|eng-30-00118733-n
8267257|eng-30-00118764-v
8429|eng-30-00118764-v
8280168|eng-30-00118965-b
8364672|eng-30-00118965-b
8257227|eng-30-00118965-b
8257225|eng-30-00118965-b
8281320|eng-30-00118965-b
8280394|eng-30-00120095-b
8280395|eng-30-00120095-b
8280398|eng-30-00120095-b
14778|eng-30-00120784-a
8269342|eng-30-00120784-a
25265|eng-30-00120784-a
8275264|eng-30-00120784-a
26267|eng-30-00120784-a
8269343|eng-30-00120784-a
8275262|eng-30-00120784-a
1385|eng-30-00121046-v
9317|eng-30-00121046-v
8277249|eng-30-00122128-a
8277250|eng-30-00122128-a
8269124|eng-30-00122626-a
8273030|eng-30-00122626-a
24562|eng-30-00122626-a
8270920|eng-30-00122626-a
24714|eng-30-00122626-a
8273031|eng-30-00122626-a
8364385|eng-30-00122844-a
8271118|eng-30-00122844-a
8296182|eng-30-00123234-n
8296184|eng-30-00123234-n
8298712|eng-30-00124880-n
8298713|eng-30-00124880-n
94640|eng-30-00125629-n
94639|eng-30-00125629-n
30131|eng-30-00125711-a
8277249|eng-30-00125711-a
8277250|eng-30-00125711-a
30772|eng-30-00125711-a
8277308|eng-30-00125711-a
7350|eng-30-00125841-v
8243557|eng-30-00125841-v
8277246|eng-30-00126830-a
8277247|eng-30-00126830-a
8277244|eng-30-00126830-a
30131|eng-30-00127137-a
8277249|eng-30-00127137-a
8277250|eng-30-00127137-a
30772|eng-30-00127137-a
8277308|eng-30-00127137-a
8273930|eng-30-00133417-a
8273928|eng-30-00133417-a
8273815|eng-30-00133417-a
8269207|eng-30-00134701-a
8269208|eng-30-00134701-a
30016|eng-30-00135455-a
8277188|eng-30-00135455-a
31024|eng-30-00135455-a
8269207|eng-30-00135455-a
36999|eng-30-00135455-a
8269208|eng-30-00135455-a
8269184|eng-30-00135455-a
25742|eng-30-00136185-a
8275436|eng-30-00136185-a
25744|eng-30-00136185-a
25823|eng-30-00136185-a
8274711|eng-30-00136185-a
8263034|eng-30-00136991-v
6686|eng-30-00136991-v
7326|eng-30-00136991-v
8263850|eng-30-00136991-v
9883|eng-30-00136991-v
8260344|eng-30-00136991-v
8263035|eng-30-00136991-v
38430|eng-30-00137120-a
8279024|eng-30-00137120-a
8277517|eng-30-00138314-a
8269207|eng-30-00138314-a
8269042|eng-30-00138611-b
8269043|eng-30-00138611-b
8281353|eng-30-00140566-b
8279261|eng-30-00140566-b
8260146|eng-30-00140751-v
8260147|eng-30-00140751-v
8288081|eng-30-00140967-v
8288079|eng-30-00140967-v
8284254|eng-30-00141396-n
8284255|eng-30-00141396-n
64801|eng-30-00141806-n
83017|eng-30-00141806-n
8257632|eng-30-00142191-v
1135|eng-30-00142191-v
8259139|eng-30-00142191-v
1679|eng-30-00142191-v
8258703|eng-30-00142191-v
3295|eng-30-00142191-v
8259140|eng-30-00142191-v
8770|eng-30-00142191-v
8257634|eng-30-00142191-v
9027|eng-30-00142191-v
8258117|eng-30-00142191-v
18251|eng-30-00142270-a
19405|eng-30-00142270-a
8298774|eng-30-00142361-n
8298775|eng-30-00142361-n
8313614|eng-30-00144445-n
8313613|eng-30-00144445-n
40839|eng-30-00144722-b
8269140|eng-30-00144722-b
12797|eng-30-00144722-b
42449|eng-30-00144722-b
8279785|eng-30-00144722-b
12821|eng-30-00144722-b
8269125|eng-30-00144722-b
44894|eng-30-00144722-b
8279236|eng-30-00144722-b
12832|eng-30-00144722-b
8279591|eng-30-00144722-b
8323941|eng-30-00145083-a
8323942|eng-30-00145083-a
81201|eng-30-00145218-n
81210|eng-30-00145218-n
8280005|eng-30-00145571-b
8280006|eng-30-00145571-b
8280007|eng-30-00145571-b
8298804|eng-30-00146572-n
8298806|eng-30-00146572-n
8298807|eng-30-00146572-n
8298805|eng-30-00146572-n
8311387|eng-30-00146572-n
8273758|eng-30-00147160-a
8273757|eng-30-00147160-a
440|eng-30-00147815-v
4620|eng-30-00147815-v
8216092|eng-30-00147815-v
8149384|eng-30-00147815-v
8271827|eng-30-00147876-b
41711|eng-30-00147876-b
8198196|eng-30-00147876-b
8280265|eng-30-00147876-b
46337|eng-30-00147876-b
8282428|eng-30-00147876-b
19784|eng-30-00148078-a
8273687|eng-30-00148078-a
22916|eng-30-00148078-a
22947|eng-30-00148078-a
24531|eng-30-00148078-a
8274224|eng-30-00148078-a
24650|eng-30-00148078-a
8272373|eng-30-00148078-a
25020|eng-30-00148078-a
8274223|eng-30-00148078-a
26207|eng-30-00148078-a
26567|eng-30-00148078-a
28827|eng-30-00148078-a
29548|eng-30-00148078-a
8272374|eng-30-00148078-a
30082|eng-30-00148078-a
8273688|eng-30-00148078-a
8273690|eng-30-00148078-a
8277227|eng-30-00148078-a
8272752|eng-30-00148078-a
8277226|eng-30-00148078-a
32061|eng-30-00148078-a
39495|eng-30-00148078-a
8271947|eng-30-00148078-a
39498|eng-30-00148078-a
8273689|eng-30-00148078-a
8325360|eng-30-00148341-v
8263651|eng-30-00148341-v
8298693|eng-30-00148852-a
8298694|eng-30-00148852-a
8288590|eng-30-00148852-a
8288597|eng-30-00148852-a
8269101|eng-30-00148869-b
8269100|eng-30-00148869-b
74710|eng-30-00149262-n
74495|eng-30-00149262-n
8259702|eng-30-00149583-v
8259705|eng-30-00149583-v
8259706|eng-30-00149583-v
8258240|eng-30-00150096-v
8258241|eng-30-00150096-v
8259770|eng-30-00150287-v
8259769|eng-30-00150287-v
8192810|eng-30-00150505-a
8277416|eng-30-00150505-a
8207926|eng-30-00150505-a
8277418|eng-30-00150505-a
8288671|eng-30-00151497-n
8288672|eng-30-00151497-n
8279871|eng-30-00151521-b
8279872|eng-30-00151521-b
8270001|eng-30-00151661-a
8270003|eng-30-00151661-a
440|eng-30-00151689-v
8225597|eng-30-00151689-v
4620|eng-30-00151689-v
8264614|eng-30-00151689-v
8325364|eng-30-00151689-v
5201|eng-30-00151689-v
8264630|eng-30-00151689-v
8216092|eng-30-00151689-v
8264631|eng-30-00151689-v
8911|eng-30-00151689-v
8927|eng-30-00151689-v
8267350|eng-30-00151689-v
8149384|eng-30-00151689-v
8216080|eng-30-00151689-v
8325365|eng-30-00151689-v
44991|eng-30-00151755-b
8190595|eng-30-00151755-b
8278549|eng-30-00151855-a
8274081|eng-30-00151855-a
8278549|eng-30-00152285-a
8274081|eng-30-00152285-a
8191424|eng-30-00152558-v
8320830|eng-30-00152558-v
8327324|eng-30-00152558-v
8267831|eng-30-00152558-v
8333482|eng-30-00152558-v
8333486|eng-30-00152558-v
8333307|eng-30-00152558-v
8267827|eng-30-00152558-v
8327325|eng-30-00152558-v
8250401|eng-30-00152558-v
8333483|eng-30-00152558-v
8215273|eng-30-00152558-v
8267826|eng-30-00152558-v
8333114|eng-30-00152558-v
8258945|eng-30-00153263-v
8265252|eng-30-00153263-v
8265249|eng-30-00153263-v
8265253|eng-30-00153263-v
27644|eng-30-00154163-a
29427|eng-30-00154163-a
8269038|eng-30-00154449-b
8269040|eng-30-00154449-b
8196101|eng-30-00155143-v
8262065|eng-30-00155143-v
2933|eng-30-00155143-v
8266594|eng-30-00155143-v
8268922|eng-30-00155143-v
8262073|eng-30-00155143-v
8266593|eng-30-00155143-v
8192867|eng-30-00155143-v
20096|eng-30-00155144-a
8271232|eng-30-00155144-a
26009|eng-30-00155144-a
8271236|eng-30-00155144-a
8271230|eng-30-00155144-a
30216|eng-30-00156101-a
33040|eng-30-00156101-a
2934|eng-30-00156601-v
8262077|eng-30-00156601-v
8206798|eng-30-00156601-v
8320837|eng-30-00156601-v
8320836|eng-30-00156601-v
8262078|eng-30-00156601-v
8268922|eng-30-00156601-v
8266590|eng-30-00156601-v
59909|eng-30-00156625-n
87754|eng-30-00156625-n
13664|eng-30-00157389-a
29871|eng-30-00157389-a
8281603|eng-30-00157412-b
8281605|eng-30-00157412-b
844|eng-30-00157462-v
8258045|eng-30-00157462-v
8215327|eng-30-00157462-v
8191428|eng-30-00157462-v
8258044|eng-30-00157462-v
8261512|eng-30-00157462-v
10222|eng-30-00157462-v
8257413|eng-30-00157462-v
8278043|eng-30-00157967-b
32954|eng-30-00157967-b
8278042|eng-30-00157967-b
45106|eng-30-00157967-b
8258045|eng-30-00158222-v
8258044|eng-30-00158222-v
8294134|eng-30-00158996-n
8294133|eng-30-00158996-n
98260|eng-30-00159620-n
83662|eng-30-00159620-n
8289448|eng-30-00159899-n
8289450|eng-30-00159899-n
76144|eng-30-00160532-n
99748|eng-30-00160532-n
8279456|eng-30-00160659-b
8279460|eng-30-00160659-b
44564|eng-30-00160834-b
44649|eng-30-00160834-b
8279931|eng-30-00160834-b
8279932|eng-30-00160834-b
8260148|eng-30-00161225-v
8260993|eng-30-00161225-v
8260147|eng-30-00161225-v
8266063|eng-30-00161225-v
8284030|eng-30-00161243-n
8295347|eng-30-00161243-n
8317776|eng-30-00161888-n
8317777|eng-30-00161888-n
41274|eng-30-00161932-b
8217961|eng-30-00161932-b
8260993|eng-30-00161987-v
8266063|eng-30-00161987-v
8261638|eng-30-00162688-v
8268551|eng-30-00162688-v
8268553|eng-30-00162688-v
8261639|eng-30-00162688-v
8268550|eng-30-00162688-v
8268552|eng-30-00162688-v
8294374|eng-30-00163047-n
8294376|eng-30-00163047-n
8294375|eng-30-00163047-n
8294377|eng-30-00163047-n
8287280|eng-30-00163233-n
8287282|eng-30-00163233-n
8260148|eng-30-00163251-v
8260993|eng-30-00163251-v
8260147|eng-30-00163251-v
8266063|eng-30-00163251-v
8208534|eng-30-00163406-n
82518|eng-30-00163406-n
8262598|eng-30-00163441-v
8262599|eng-30-00163441-v
8270174|eng-30-00164308-a
8270173|eng-30-00164308-a
53744|eng-30-00164579-n
85280|eng-30-00164579-n
40969|eng-30-00164890-b
42168|eng-30-00164890-b
8276165|eng-30-00165171-a
8276170|eng-30-00165171-a
8276172|eng-30-00165171-a
8275232|eng-30-00165171-a
8273809|eng-30-00165458-a
8275232|eng-30-00165458-a
8270208|eng-30-00166753-a
8269469|eng-30-00166753-a
8270212|eng-30-00166753-a
8270207|eng-30-00166753-a
8270211|eng-30-00166753-a
8262610|eng-30-00167652-v
8262611|eng-30-00167652-v
8270208|eng-30-00167829-a
8273697|eng-30-00167829-a
31199|eng-30-00167829-a
8269469|eng-30-00167829-a
33665|eng-30-00167829-a
8276063|eng-30-00167829-a
8273697|eng-30-00168910-a
8276063|eng-30-00168910-a
8270212|eng-30-00169056-a
8270211|eng-30-00169056-a
8260993|eng-30-00169458-v
8266063|eng-30-00169458-v
8261432|eng-30-00169806-v
8259770|eng-30-00169806-v
8259769|eng-30-00169806-v
8260313|eng-30-00169806-v
8225893|eng-30-00171322-b
8225892|eng-30-00171322-b
8279991|eng-30-00172151-b
8279988|eng-30-00172151-b
8311268|eng-30-00172598-n
8293078|eng-30-00172598-n
70866|eng-30-00172710-n
8302883|eng-30-00172710-n
8302884|eng-30-00172710-n
91062|eng-30-00172710-n
8266531|eng-30-00172909-v
8266536|eng-30-00172909-v
8266528|eng-30-00172909-v
8266533|eng-30-00172909-v
8280064|eng-30-00172980-b
8280061|eng-30-00172980-b
8263110|eng-30-00173338-v
8262869|eng-30-00173338-v
8263111|eng-30-00173338-v
60519|eng-30-00173761-n
8292700|eng-30-00173761-n
60520|eng-30-00173761-n
8292701|eng-30-00173761-n
75771|eng-30-00173761-n
91062|eng-30-00173761-n
8279497|eng-30-00174232-b
8281273|eng-30-00174232-b
8288141|eng-30-00174412-n
8288142|eng-30-00174412-n
8231199|eng-30-00174663-n
84059|eng-30-00174663-n
8279311|eng-30-00175778-b
8155114|eng-30-00175778-b
45615|eng-30-00176518-b
42080|eng-30-00176518-b
8279699|eng-30-00176880-b
8281840|eng-30-00176880-b
8281842|eng-30-00176880-b
8281843|eng-30-00176880-b
8279698|eng-30-00176880-b
8279702|eng-30-00176880-b
34807|eng-30-00177547-a
36687|eng-30-00177547-a
8281134|eng-30-00177686-b
8281133|eng-30-00177686-b
8200561|eng-30-00177818-b
40247|eng-30-00177818-b
4483|eng-30-00177861-v
3471|eng-30-00177861-v
45477|eng-30-00178116-b
8208164|eng-30-00178116-b
8279981|eng-30-00178586-b
8279979|eng-30-00178586-b
8161820|eng-30-00178811-a
29456|eng-30-00178811-a
8275696|eng-30-00180211-a
8275697|eng-30-00180211-a
8314983|eng-30-00180413-n
8314984|eng-30-00180413-n
8282406|eng-30-00180420-b
8282405|eng-30-00180420-b
8282407|eng-30-00180420-b
8257976|eng-30-00180837-v
8262874|eng-30-00180837-v
8262877|eng-30-00180837-v
8257977|eng-30-00180837-v
8262875|eng-30-00180837-v
8262878|eng-30-00180837-v
8284030|eng-30-00180962-n
8295347|eng-30-00180962-n
8321929|eng-30-00181030-a
8321931|eng-30-00181030-a
8201386|eng-30-00181180-v
7595|eng-30-00181180-v
8174619|eng-30-00181476-a
8174624|eng-30-00181476-a
8174627|eng-30-00181476-a
8269494|eng-30-00181476-a
8276500|eng-30-00181476-a
8276503|eng-30-00181476-a
8269493|eng-30-00181476-a
8276501|eng-30-00181476-a
8276504|eng-30-00181476-a
8287357|eng-30-00181875-v
8288771|eng-30-00181875-v
8174619|eng-30-00182225-a
8174624|eng-30-00182225-a
8174627|eng-30-00182225-a
8269494|eng-30-00182225-a
8276500|eng-30-00182225-a
8276503|eng-30-00182225-a
8269493|eng-30-00182225-a
8276501|eng-30-00182225-a
8276504|eng-30-00182225-a
43305|eng-30-00182316-b
8279625|eng-30-00182316-b
8279521|eng-30-00182316-b
45875|eng-30-00182316-b
8282073|eng-30-00182316-b
851|eng-30-00182406-v
8258543|eng-30-00182406-v
8258547|eng-30-00182406-v
3125|eng-30-00182406-v
6965|eng-30-00182406-v
7065|eng-30-00182406-v
7067|eng-30-00182406-v
7179|eng-30-00182406-v
8367834|eng-30-00183053-a
8205230|eng-30-00183053-a
8191396|eng-30-00183053-a
8277880|eng-30-00183053-a
32059|eng-30-00183053-a
8271112|eng-30-00183053-a
8279625|eng-30-00183090-b
8279339|eng-30-00183090-b
8280565|eng-30-00183090-b
57510|eng-30-00183505-n
57530|eng-30-00183505-n
8235895|eng-30-00184981-n
8235896|eng-30-00184981-n
8280064|eng-30-00185051-b
8280061|eng-30-00185051-b
45203|eng-30-00185172-b
45176|eng-30-00185172-b
20244|eng-30-00185509-a
26938|eng-30-00185509-a
45615|eng-30-00186142-b
45614|eng-30-00186142-b
25179|eng-30-00186193-a
8274709|eng-30-00186193-a
45766|eng-30-00186491-b
40694|eng-30-00186491-b
14977|eng-30-00187176-a
25988|eng-30-00187176-a
3210|eng-30-00187526-v
3980|eng-30-00187526-v
8270172|eng-30-00187590-a
8270175|eng-30-00187590-a
27719|eng-30-00188155-a
27736|eng-30-00188155-a
8276330|eng-30-00188436-a
8276328|eng-30-00188436-a
8276329|eng-30-00188436-a
8293023|eng-30-00188934-n
8293024|eng-30-00188934-n
16699|eng-30-00189017-a
8276330|eng-30-00189017-a
36969|eng-30-00189017-a
8276329|eng-30-00189017-a
16699|eng-30-00189253-a
8276330|eng-30-00189253-a
36968|eng-30-00189253-a
38750|eng-30-00189253-a
8276329|eng-30-00189253-a
8259038|eng-30-00190023-v
8264098|eng-30-00190023-v
14977|eng-30-00190653-a
39172|eng-30-00190653-a
69126|eng-30-00191142-n
8295775|eng-30-00191142-n
90861|eng-30-00191142-n
98111|eng-30-00191142-n
8301859|eng-30-00191142-n
36140|eng-30-00192051-v
24408|eng-30-00192051-v
8308812|eng-30-00192300-n
8308813|eng-30-00192300-n
8312857|eng-30-00192300-n
8299323|eng-30-00192300-n
8300151|eng-30-00192300-n
8315006|eng-30-00192300-n
8306969|eng-30-00192300-n
8315007|eng-30-00192300-n
8318484|eng-30-00192300-n
8290914|eng-30-00192613-n
8364498|eng-30-00192613-n
8364499|eng-30-00192613-n
8299323|eng-30-00192910-n
8299324|eng-30-00192910-n
8269296|eng-30-00193015-a
8270194|eng-30-00193015-a
8269299|eng-30-00193015-a
8277615|eng-30-00193015-a
18615|eng-30-00193480-a
8272012|eng-30-00193480-a
8272020|eng-30-00193480-a
18720|eng-30-00193480-a
8272085|eng-30-00193480-a
8272093|eng-30-00193480-a
8272110|eng-30-00193480-a
8278443|eng-30-00193480-a
8272087|eng-30-00193480-a
22021|eng-30-00193480-a
8272086|eng-30-00193480-a
35233|eng-30-00193480-a
8272084|eng-30-00193480-a
8272020|eng-30-00193799-a
8272087|eng-30-00193799-a
8274850|eng-30-00193799-a
8272094|eng-30-00193799-a
8276218|eng-30-00193799-a
8269778|eng-30-00193799-a
8272084|eng-30-00193799-a
18717|eng-30-00194357-a
8270474|eng-30-00194357-a
18719|eng-30-00194357-a
30768|eng-30-00194357-a
8272081|eng-30-00194357-a
8269375|eng-30-00194357-a
8271710|eng-30-00194578-b
8269993|eng-30-00194578-b
8278443|eng-30-00194817-a
8272086|eng-30-00194817-a
8259802|eng-30-00194912-v
8263065|eng-30-00194912-v
8289217|eng-30-00195569-n
8289219|eng-30-00195569-n
18718|eng-30-00195684-a
8272020|eng-30-00195684-a
8272087|eng-30-00195684-a
24379|eng-30-00195684-a
27007|eng-30-00195684-a
8271926|eng-30-00195684-a
27679|eng-30-00195684-a
8271924|eng-30-00195684-a
29599|eng-30-00195684-a
8272090|eng-30-00195684-a
31126|eng-30-00195684-a
8276180|eng-30-00195684-a
35233|eng-30-00195684-a
8272084|eng-30-00195684-a
8279250|eng-30-00196203-b
8281940|eng-30-00196203-b
8280251|eng-30-00196540-b
8279341|eng-30-00196540-b
8279445|eng-30-00196540-b
70959|eng-30-00197772-n
98111|eng-30-00197772-n
8315554|eng-30-00198118-n
8315553|eng-30-00198118-n
8271740|eng-30-00198757-a
8271741|eng-30-00198757-a
6210|eng-30-00199490-v
8257366|eng-30-00199490-v
8261433|eng-30-00199490-v
6921|eng-30-00199490-v
70104|eng-30-00199707-n
8302394|eng-30-00199707-n
81811|eng-30-00199707-n
8295400|eng-30-00199707-n
8295401|eng-30-00199707-n
83305|eng-30-00199707-n
3762|eng-30-00199912-v
8259840|eng-30-00199912-v
8964|eng-30-00200397-v
8266964|eng-30-00200397-v
8962|eng-30-00200397-v
7759|eng-30-00200397-v
8266961|eng-30-00200397-v
82136|eng-30-00201058-n
82143|eng-30-00201058-n
71597|eng-30-00202284-n
8283474|eng-30-00202284-n
74518|eng-30-00202284-n
8283525|eng-30-00202284-n
86251|eng-30-00202284-n
8305786|eng-30-00202284-n
8313138|eng-30-00202284-n
94996|eng-30-00202284-n
8303744|eng-30-00202284-n
8313139|eng-30-00202284-n
8279846|eng-30-00202341-b
8280571|eng-30-00202341-b
8284923|eng-30-00203753-n
8295830|eng-30-00203753-n
8284924|eng-30-00203753-n
8295833|eng-30-00203753-n
8295831|eng-30-00203753-n
8262323|eng-30-00203866-v
8262324|eng-30-00203866-v
8230169|eng-30-00204125-b
8281136|eng-30-00204125-b
8325360|eng-30-00204281-v
8263651|eng-30-00204281-v
8271236|eng-30-00204779-a
8271230|eng-30-00204779-a
8259337|eng-30-00205046-v
8259767|eng-30-00205046-v
8259774|eng-30-00205046-v
8215327|eng-30-00205046-v
8333155|eng-30-00205046-v
8258589|eng-30-00205046-v
8333157|eng-30-00205046-v
8259768|eng-30-00205046-v
8259775|eng-30-00205046-v
8215328|eng-30-00205046-v
8333156|eng-30-00205046-v
8191428|eng-30-00205046-v
8271236|eng-30-00205295-a
8271230|eng-30-00205295-a
8280731|eng-30-00205375-b
43942|eng-30-00205375-b
8279722|eng-30-00205375-b
8281940|eng-30-00205375-b
8281943|eng-30-00205375-b
8280732|eng-30-00205375-b
8279720|eng-30-00205375-b
24625|eng-30-00205696-a
8269419|eng-30-00205696-a
25957|eng-30-00205696-a
27531|eng-30-00205696-a
8269418|eng-30-00205696-a
30216|eng-30-00205696-a
30873|eng-30-00205696-a
8269423|eng-30-00205696-a
8259337|eng-30-00205885-v
8259767|eng-30-00205885-v
8259774|eng-30-00205885-v
8215327|eng-30-00205885-v
8333155|eng-30-00205885-v
8258589|eng-30-00205885-v
4817|eng-30-00205885-v
8333157|eng-30-00205885-v
5603|eng-30-00205885-v
8259768|eng-30-00205885-v
8259775|eng-30-00205885-v
8215328|eng-30-00205885-v
8333156|eng-30-00205885-v
8191428|eng-30-00205885-v
8259769|eng-30-00205885-v
8260313|eng-30-00205885-v
8295581|eng-30-00205891-n
8295582|eng-30-00205891-n
